type,availability,duration,feature_1,feature_2,feature_3,feature_4,feature_5,attributes,element_uid,is_movie,avail_p,avail_r,avail_s,f1,f2,f3,f4,f5,f5_0,f5_1,f5_2,f5_3,f5_4,f5_5,attr_cluster,attr_cluster_0,attr_cluster_1,attr_cluster_2,attr_cluster_3,attr_cluster_4,attr_cluster_5,attr_cluster_6,attr_cluster_7,attr_cluster_8,attr_cluster_9,rating,bookmarks_freq,watched_time,transactions_freq
movie,"['purchase', 'rent']",90,7.530506631331347,0.6235179934,4,1.1386044027,1.6804096966,"310,6332,2301,12050,7,12051,32,42,54,33,17,19,20,25",2698,1,1,1,0,0.9803089830725049,0.6373355790679056,4,0.9918412166485946,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,10.989748881145207,2480.625,14.002302524237919
series,[],20,7.6364405376586,0.6439410901,0,1.1318073548,1.6547073468,"35483,35484,324,8167,270,35485,35486,4808,43,25",2699,0,0,0,0,0.9990954674640304,0.6737329293510699,0,0.9751627886772245,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,8.307692307692308,9.444849489848679,29755.097485493232,7.531116098415281
movie,"['purchase', 'rent', 'subscription']",20,7.556311709667481,0.7662537759,11,1.0398293713,1.0,"5043,9735,638,21960,396,17340,16679,1492,14,15,3273,16,3275,6478",27,1,1,1,1,0.9848852959660015,0.8917144497116531,11,0.7494694883906949,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,7.75,11.364442330586618,1385.7452054794521,10.181846712335265
movie,"['purchase', 'rent']",80,6.994958456685034,0.6768185422,6,1.1265750641,1.0,"1213,1729,1693,1678,1679,1730,7,1731,11,1492,17,18,19,20,1682,1696,1697,165",270,1,1,1,0,0.8853340333824391,0.7323260094348387,6,0.9623239232095826,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,8.777777777777779,9.870517305274362,8927.908366533864,10.556291126785972
movie,"['purchase', 'rent', 'subscription']",40,7.622889491423154,0.6380549192,8,1.1283323575,0.0,"31242,270,31127,1134,14,15,1135,239,20",2700,1,1,1,1,0.9966923037611402,0.6632427952043776,8,0.966635926277335,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,4.0,11.816427454329675,1387.6315789473683,13.137305086751315
movie,"['purchase', 'rent', 'subscription']",80,6.860581638968366,0.7574502553,8,1.04987804,1.0,"16669,16670,16671,9742,16672,396,16673,3771,14,15,3274,3275,272,16674,16675,12196",2701,1,1,1,1,0.861503438664083,0.8760251138724289,8,0.774126663032809,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,9.0,12.152899690950887,2507.688524590164,11.970870201744445
movie,"['purchase', 'rent']",90,6.802402945226311,0.7466779508,4,1.1248043047,1.6547073468,"1885,28157,15334,524,4634,342,7,258,42,17,18,19,20,24527,24077,7258,197",2702,1,1,1,0,0.8511859382546483,0.8568270781385332,4,0.9579788776041913,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,7.75,10.235977078768826,4873.379310344828,12.71444823593128
movie,"['purchase', 'rent', 'subscription']",50,7.156659360376882,0.7736302124,11,1.0266210354,1.0,"12401,12402,12403,12404,12405,396,12406,1492,14,15,3273,16,3274,3275,12407,12408,12409,3277",2703,1,1,1,1,0.9140103241813273,0.9048604846678512,11,0.7170592005464953,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,9.75,11.054287402282778,1939.9917012448134,10.5969471324271
movie,"['purchase', 'rent']",120,7.059930015258243,0.7679062393000001,6,0.9537104605,1.6547073468,"15828,9959,7,7962,42,138,17,18,19,20,6838,15829,165",2704,1,1,1,0,0.8968561910498627,0.8946594139393313,6,0.5381530357362045,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,6.0,11.565113026048769,5510.0,14.002302524237919
movie,"['purchase', 'rent']",80,7.478978566823425,0.7301119299,6,1.0840905897,1.6547073468,"7744,7745,7731,7739,7732,7,7746,43,17,18,19,20,4873,7737,4722,197",2705,1,1,1,0,0.971170915638145,0.8273036775322224,6,0.8580765710345415,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,7.5,11.12328027376973,5071.952380952381,13.037221628194333
movie,"['purchase', 'rent']",90,7.614150141820079,0.6222793653,6,1.1419293948,1.6804096966,"429,430,431,432,7,433,42,175,131,170,33,17,25",2706,1,1,1,0,0.9951424538537548,0.6351281380765368,6,1.0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.0,8.504842231357207,3771.5390070921985,11.132984175539587
movie,['purchase'],100,7.098404423846305,0.7699610934000001,3,0.9499529311,1.5927161087,"6923,6924,6914,6925,7,6926,42,43,910,6927,6928,961",2707,1,1,0,0,0.9036793027567029,0.8983215052253455,3,0.5289329030594576,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,9.0,11.277430953596989,255.94736842105263,12.44415790619137
movie,"['purchase', 'rent', 'subscription']",40,7.622889491423154,0.6380549192,8,1.1283323575,0.0,"31252,270,31127,1134,14,15,1135,239,20",2708,1,1,1,1,0.9966923037611402,0.6632427952043776,8,0.966635926277335,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,7.0,11.364442330586618,1015.472972972973,11.777678972713586
multipart_movie,"['purchase', 'rent', 'subscription']",20,7.156659360376882,0.7887183095,12,1.0819607777,1.0,"9730,18394,18519,9748,396,82,21915,1492,14,15,3273,16,3274,9719,33136,12916",2709,1,1,1,1,0.9140103241813273,0.9317499796020399,12,0.8528504910425849,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,9.625,10.02466798510162,2996.373827160494,8.468419086377116
movie,"['purchase', 'rent', 'subscription']",110,7.046490612896063,0.7310273681,6,1.1230198714,1.6547073468,"5880,3657,605,321,5707,7,51,28347,42,14,15,239,20,21,28348",271,1,1,1,1,0.8944728264458182,0.8289351404448959,6,0.9536002793212859,4,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,7.962117344646453,11.277430953596989,829.2,13.373693864815545
movie,"['purchase', 'rent', 'subscription']",90,7.5529705587029135,0.7146572067,6,1.1300763881,1.6547073468,"8570,8571,1273,1317,8572,83,7,336,6763,42,14,15,19,20,21,1657,8573,361",2710,1,1,1,1,0.9842927710358655,0.7997607939968503,6,0.9709153854145831,4,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,8.0,12.663725314716878,3603.6666666666665,14.983131777249646
movie,"['purchase', 'rent', 'subscription']",80,7.3900221098898005,0.7319404589,12,1.1352308688,1.6547073468,"6073,6074,25111,25112,22737,83,22738,15034,43,14,15,17,18,19,20,21,25113,25116,25115,171,25",2711,1,1,1,1,0.955395238636805,0.8305624199009018,12,0.9835633226293208,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,8.56,10.206989541895574,4067.126923076923,9.827915254342283
series,[],10,7.4695737204732024,0.6380549192,1,1.1194091265,1.0,"34782,83,34783,1492,25",2712,0,0,0,0,0.9695030454982736,0.6632427952043776,1,0.9447403228190456,1,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,"['purchase', 'rent']",90,7.568878681175212,0.6235179934,4,1.1369237919,1.6804096966,"1146,6170,12070,12071,7,12072,54,170,33,17,20,25",2713,1,1,1,0,0.9871139423197894,0.6373355790679056,4,0.9877173754475184,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.25,10.766605329830996,2565.785714285714,10.184590198281015
movie,"['purchase', 'rent', 'subscription']",130,7.6268198821615565,0.74050001,45,1.1419293948,1.5927161087,"4052,4123,4124,4125,270,4126,1241,42,14,15,131,170,33,17,328,272,25",2714,1,1,1,1,0.9973893253930195,0.8458169615715263,45,1.0,3,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,8.670018434724318,5.1917932364717565,6742.884675058548,4.949786237455304
movie,"['purchase', 'rent']",120,7.154244876931594,0.7711883384,12,1.1230198714,1.6547073468,"884,762,3099,4161,798,7,5406,5407,54,17,19,20,151,1384,1385,1272,489,25",2715,1,1,1,0,0.9135821359162937,0.9005086596419556,12,0.9536002793212859,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8.5875,7.948207071559922,6741.618,9.867135967495564
movie,[],100,7.479621024844815,0.6692873352,0,1.1369237919,1.6547073468,"10044,11106,11107,11108,11109,270,11100,42,11110,10318,25",2716,1,0,0,0,0.9712848501470241,0.7189041477426295,0,0.9877173754475184,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",40,7.622889491423154,0.6380549192,8,1.1283323575,0.0,"31355,270,31127,1134,14,15,1135,239,20",2717,1,1,1,1,0.9966923037611402,0.6632427952043776,8,0.966635926277335,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,4.0,13.069190422825043,714.3333333333334,13.191372308021592
movie,"['purchase', 'rent', 'subscription']",100,7.609545381260638,0.7449237343,12,1.1101274384,1.6547073468,"27,23103,5448,541,246,247,23077,31,43,14,15,17,18,19,20,55,25",2718,1,1,1,1,0.9943258384246076,0.8537007729870227,12,0.9219651461973579,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,5.0,11.970578134156934,2040.0843373493976,10.969756277561212
movie,"['purchase', 'rent']",80,7.345433068965113,0.6789413814,4,1.1318073548,1.0,"25401,25411,25412,9003,421,7,14772,11,43,17,18,19,20,25413,21102,24,25",2719,1,1,1,0,0.9474877484817925,0.7361092614603375,4,0.9751627886772245,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,9.137254901960784,10.098775957255341,8221.464692482916,9.997244652842584
movie,"['purchase', 'rent']",80,6.663659384800482,0.7264264613,4,1.0944547916,1.5927161087,"9349,6962,1652,9350,9351,3142,7,6905,31,43,9352,9353,3590,9354,19,20,6432,9355",272,1,1,1,0,0.8265809385644407,0.8207355603870983,4,0.8835079932362135,3,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,8.60344827586207,10.073458149271051,3494.7067510548522,8.82192445555457
movie,[],80,6.68299664582081,0.7582981253,0,1.0037794467,1.0,"9715,21613,16623,16431,17211,21472,16043,396,16784,43,21325,16787,644",2720,1,0,0,0,0.8300102386339672,0.8775361590306581,0,0.6610110753178042,1,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,7.0,11.459752510390942,2236.3313953488373,10.934249589104303
movie,"['purchase', 'rent', 'subscription']",80,7.628822170513761,0.6687432475999999,14,1.140272879,1.6804096966,"16254,16255,16256,16257,51,16258,43,14,15,131,17,18,19,21,44,25",2721,1,1,1,1,0.9977444143364955,0.7179344932748066,14,0.9959352825137904,5,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,7.348837209302325,8.071978149060929,3494.259748427673,8.710254770703479
movie,"['purchase', 'rent']",80,7.617243604593484,0.6929487826,6,1.1419293948,1.6804096966,"1185,1186,1187,1188,7,1189,175,131,170,33,17,25",2722,1,1,1,0,0.9956910533732402,0.7610727768136785,6,1.0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,10.671295150026673,1759.0,13.373693864815545
movie,"['purchase', 'rent']",90,6.994958456685034,0.7518893399,8,1.1248043047,1.6547073468,"1211,1454,1511,1512,1513,7,1514,123,43,17,18,19,20,1515,165",2723,1,1,1,0,0.8853340333824391,0.8661146390466967,8,0.9579788776041913,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,9.25,9.701894592838569,5762.3165467625895,11.147270132787064
movie,"['purchase', 'rent']",100,7.154244876931594,0.7687296043999999,6,1.0776413441,1.6547073468,"29854,6320,10458,14144,1490,7,290,31,42,54,43,17,19,20,151,29287,7232,489,25",2724,1,1,1,0,0.9135821359162937,0.8961267872958716,6,0.8422515717419401,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,9.6,10.361140221722833,5944.526315789473,12.44415790619137
movie,"['purchase', 'rent']",90,7.53813076884394,0.6773504396,6,1.1386044027,1.6804096966,"1125,1126,1127,1089,7,1128,32,308,54,175,33,17,20,164,25",2725,1,1,1,0,0.9816610595260693,0.7332739389416554,6,0.9918412166485946,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.5,8.674741268152603,4909.034653465346,10.773476368516551
movie,"['purchase', 'rent']",80,6.994958456685034,0.7044612684,7,1.1230198714,1.0,"1213,1676,1677,1678,1679,1680,7,1681,11,1492,17,18,19,20,1682,1683,1684,165",2726,1,1,1,0,0.8853340333824391,0.7815899385569587,7,0.9536002793212859,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,9.0,9.418532181531305,8373.728706624606,10.322842292040475
movie,"['purchase', 'rent', 'subscription']",90,7.282361261262074,0.6873084091,14,1.1335254517,1.5927161087,"10703,13615,7157,15013,10172,83,15014,43,14,15,17,18,19,20,21,44,15015,15016,15017,361,25",2727,1,1,1,1,0.936302495600642,0.751020694456972,14,0.9793786123430372,3,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,10.0,12.663725314716878,2885.230769230769,12.130500347336328
movie,"['purchase', 'rent', 'subscription']",90,7.607209464207654,0.7029805793,9,1.1318073548,1.6804096966,"31551,13240,10044,5518,51,31552,42,14,15,17,18,19,20,55,25",2728,1,1,1,1,0.9939115832462873,0.7789511046609627,9,0.9751627886772245,5,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,7.333333333333333,12.663725314716878,1467.8695652173913,11.847637561320497
movie,"['purchase', 'rent', 'subscription']",80,7.61382998832631,0.5738407584,8,1.1300763881,1.6547073468,"15382,364,21035,6873,7,21036,43,14,15,19,20,55",2729,1,1,1,1,0.9950856773331664,0.5488024956695361,8,0.9709153854145831,4,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,10.0,11.816427454329675,1528.8823529411766,13.24853072186154
movie,"['purchase', 'rent']",80,7.175851910617928,0.7453630993000001,6,1.1318073548,1.5927161087,"1796,215,5186,1600,3731,7,1744,1492,33,19,20,34,1405,13886,8683,24,25",273,1,1,1,0,0.9174139610152521,0.8544837943888244,6,0.9751627886772245,3,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,1,5.0,10.296601700585262,4731.52,12.862868241049554
movie,"['purchase', 'rent', 'subscription']",120,6.935068878840541,0.7608296898,13,1.1300763881,1.6547073468,"10539,13761,13762,13763,13764,51,13765,42,43,14,15,17,18,19,20,21,13766,13767,25",2730,1,1,1,1,0.8747131221142856,0.8820478274237733,13,0.9709153854145831,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,7.0,11.565113026048769,4648.217391304348,12.946249849988606
movie,"['purchase', 'rent']",140,7.239810156818701,0.7703706452,4,1.1024239595,1.6547073468,"10625,10640,1316,1586,2025,7,1303,42,170,33,17,20,2319,302",2731,1,1,1,0,0.9287564162839961,0.8990513945532306,4,0.9030625402641825,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.0,11.970578134156934,8223.57142857143,14.135833916862442
series,"['purchase', 'subscription']",40,7.630533068560598,0.7492931785,9,1.1283323575,1.6547073468,"34653,34654,4054,30666,1163,9543,130,42,14,15,32811,25",2732,0,1,0,1,0.9980478276681355,0.8614878482492252,9,0.966635926277335,4,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,9.0,10.584283773037043,6471.3525423728815,9.70162152901799
series,[],50,7.560755392672727,0.7662537759,0,1.1386044027,0.0,"20833,33472,14232,18168,270,27618,175,25",2733,0,0,0,0,0.985673345650123,0.8917144497116531,0,0.9918412166485946,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,7.5,11.970578134156934,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",110,7.2059921732239625,0.6654611485,10,1.1318073548,1.6547073468,"2018,10236,2003,127,5221,7,25997,31,14,15,17,18,19,20,21,11895,5093,4587,25",2734,1,1,1,1,0.922759082257695,0.7120852475721824,10,0.9751627886772245,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,5.8,10.395041773398514,3705.8469387755104,11.496776587247183
movie,"['purchase', 'rent', 'subscription']",80,6.50465510818238,0.6969954765,14,1.1043740383,1.5927161087,"1475,2702,6594,5809,1755,3587,7,1090,6116,6117,31,10,308,54,3589,23038,23039,14,15,17,19,20,151,21,12122,188",2735,1,1,1,1,0.7983828718222978,0.768284657437396,14,0.9078475953767549,3,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,7.756756756756757,10.178818664928878,3173.0524225575855,8.943671031873409
movie,"['purchase', 'rent', 'subscription']",90,7.421526428495627,0.7259630842,9,1.1352308688,1.6547073468,"2653,22565,30095,30096,30097,51,22566,42,1225,138,14,15,17,18,19,20,21,22567,30098,30099,25",2736,1,1,1,1,0.9609822637005803,0.8199097454350543,9,0.9835633226293208,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,8.5,11.682896061705152,3720.6,13.086011792363765
movie,"['purchase', 'rent']",100,6.820229784028603,0.7387150176,5,1.1024239595,1.6547073468,"4994,4995,4996,2091,39,7,4942,31,42,54,17,18,20,388,4997,4998,4999,414",2737,1,1,1,0,0.8543473776891095,0.84263580865481,5,0.9030625402641825,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,10.0,10.929124259328772,5710.903225806452,12.64775686143261
series,"['purchase', 'subscription']",10,7.467526160885352,0.6929487826,11,1.1369237919,1.0,"34641,270,34642,1492,14,15,3273,25",2738,0,1,0,1,0.9691399280831654,0.7610727768136785,11,0.9877173754475184,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,7.0,12.663725314716878,5230.732075471698,10.502014239931533
multipart_movie,[],90,7.538093546475149,0.7902699687000001,1,1.0423828003,1.5927161087,"21351,21364,19462,32928,396,18446,3771",2739,1,0,0,0,0.9816544584530553,0.9345152940032835,1,0.7557350292965501,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,9.0,10.151419690740763,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",110,7.483187524549588,0.7117737478,8,1.1194091265,1.5927161087,"18136,577,7,18137,31,138,14,15,19,20,21,18138,414",274,1,1,1,1,0.9719173387746889,0.7946219913386616,8,0.9447403228190456,3,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,7.962117344646453,13.069190422825043,0.0,16.081744065917757
movie,[],90,6.957082692709745,0.7351179645,0,1.1175823742,1.5927161087,"8171,28042,14811,28043,376,83,28044,31,43,22547,28045,22548",2740,1,0,0,0,0.8786170862461677,0.836225262615147,0,0.9402578832209545,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,12.152899690950887,0.0,16.081744065917757
series,['subscription'],30,7.63540557986345,0.7449237343,11,1.1369237919,1.6804096966,"1763,2379,33657,33658,21158,7,27786,33659,1582,1241,42,43,15,202,33660,33661,33662,33360,25",2741,0,0,0,1,0.9989119264322819,0.8537007729870227,11,0.9877173754475184,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,9.10909090909091,8.265169378091786,14321.877639235245,7.379732437508976
movie,['purchase'],120,7.593228813178392,0.7449237343,8,1.140272879,1.6547073468,"3652,613,1981,2491,7,23257,31,32,10,979,980,188,37,25",2742,1,1,0,0,0.9914322327583214,0.8537007729870227,8,0.9959352825137904,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,8.099377123249042,0.0,16.081744065917757
movie,"['purchase', 'rent']",130,7.183883814591438,0.7645936086,7,1.1318073548,1.6804096966,"3974,5265,653,484,631,7,387,42,17,19,20,151,1665,25",2743,1,1,1,0,0.9188383514098293,0.8887557558546753,7,0.9751627886772245,5,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,8.25,9.167217753250398,7900.298245614035,10.652398436963315
movie,[],80,7.624922356685912,0.5731292592,0,1.1369237919,1.6547073468,"21226,32351,32352,32353,7,32354,123,32,54,25",2744,1,0,0,0,0.9970528152616873,0.5475344859260092,0,0.9877173754475184,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,9.719286335550438,0.0,16.081744065917757
multipart_movie,"['purchase', 'rent', 'subscription']",10,7.141272668208687,0.7812541649,13,1.0862009511,1.0,"9714,12395,9748,31065,396,9750,1492,14,15,3273,16,3275,6478,32594,32555",2745,1,1,1,1,0.9112816241618829,0.9184476342446688,13,0.863254923625445,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,8.7,10.543461778516788,1473.9402173913043,8.920898159253456
movie,"['purchase', 'rent']",150,6.800483153201388,0.7707797265,15,1.1265750641,1.5927161087,"883,2870,1034,1529,2871,7,52,2872,9,10,11,170,33,17,20,2873,2874,197,25",2746,1,1,1,0,0.8508454793386919,0.8997804453719731,15,0.9623239232095826,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9.35344827586207,8.525895640555039,22534.569646569646,8.807264507143884
movie,"['purchase', 'rent', 'subscription']",90,6.957082692709745,0.6632561554999999,15,1.1300763881,1.6547073468,"1976,1058,14682,1525,277,437,7,2391,31,54,14,15,17,18,19,20,21,16929",2747,1,1,1,1,0.8786170862461677,0.7081555838305946,15,0.9709153854145831,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,7.833333333333333,9.955675113614669,2859.674666666667,10.154818039947346
movie,['purchase'],70,7.627964241146649,0.6929487826,6,1.140272879,1.5927161087,"8422,8423,8424,8425,7,8426,8427,8428,1492,170,33,25",2748,1,1,0,0,0.9975922678026512,0.7610727768136785,6,0.9959352825137904,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.1,9.017405475021738,8525.991886409736,9.881234891875065
series,"['purchase', 'subscription']",40,7.609667339369145,0.74050001,10,1.1386044027,1.6804096966,"35375,35376,35377,35378,6858,35379,35380,42,138,14,15,21,25",2749,0,1,0,1,0.9943474666660399,0.8458169615715263,10,0.9918412166485946,5,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,7.833333333333333,10.395041773398514,23233.4010989011,10.184590198281015
movie,[],90,7.554043706275348,0.7505936251,1,1.1248043047,1.6547073468,"28036,577,18989,32,42,18990",275,1,0,0,0,0.9844830847023611,0.8638054600747009,1,0.9579788776041913,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,10.817898624218548,1624.4285714285713,12.344074447634387
movie,"['purchase', 'rent', 'subscription']",90,7.3321166935852835,0.6741470726000001,9,1.1335254517,1.5927161087,"10477,24689,19810,11565,8081,83,14987,42,43,14,15,17,18,19,20,55,24690,24691,24692,25",2750,1,1,1,1,0.9451262016749371,0.727565006917428,9,0.9793786123430372,3,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,8.0,12.152899690950887,3275.315789473684,13.137305086751315
movie,"['purchase', 'rent', 'subscription']",90,7.538004088510857,0.7964098662000001,23,1.0238862938,1.0,"18665,17757,16612,18666,396,18667,3771,14,15,3274,272,6479,5216,16522,4861,25",2751,1,1,1,1,0.9816385938379559,0.9454576110912805,23,0.7103487592686122,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,9.127272727272727,9.197989411917153,5176.245274914089,8.328979257066427
series,"['purchase', 'subscription']",50,7.593695111167377,0.6929487826,9,1.1352308688,1.6547073468,"3338,11959,11960,23993,270,35100,42,14,15,328,32811,25",2752,0,1,0,1,0.9915149267719341,0.7610727768136785,9,0.9835633226293208,4,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,8.0,11.459752510390942,10198.738095238095,11.650927267074442
movie,"['purchase', 'rent', 'subscription']",10,7.614740471966288,0.6929487826,13,1.1369237919,1.6547073468,"28629,28630,14096,270,28631,42,6477,14,15,6478,272,55,6479,6480,6481,361,25",2753,1,1,1,1,0.995247143923838,0.7610727768136785,13,0.9877173754475184,4,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,6.230769230769231,11.970578134156934,623.2099853157122,9.558181759768244
movie,[],90,7.576598251005615,0.7867691791,0,1.1175823742,1.6547073468,"2431,2432,28380,1066,2829,437,83,52,28381,42,28382,5717,317",2754,1,0,0,0,0.9884829428896367,0.9282763055085141,0,0.9402578832209545,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,9.0,9.955675113614669,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",90,6.820229784028603,0.6681983275,13,1.1265750641,1.6547073468,"4766,829,24526,225,2736,7,3156,308,42,54,14,15,17,18,19,20,21,24527,24528,25",2755,1,1,1,1,0.8543473776891095,0.7169633551537187,13,0.9623239232095826,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,5.558139534883721,9.850314597956842,3712.14972899729,8.784653060757337
